objectid,title,date,date-is-approximate?,creator,recipient,description,item_information,subject,location,latitude,longitude,related_publication,publisher-digital,source,findingaid,original-identifier,rights,rightsstatement,type,format,language,relation,filename,identifier,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,proceso,soporte,iluminacion,tono,tipologia,polaridad
impresion_098,Fotografía vernácula,1975,,Anónimo,,"Una escena doméstica que muestra a tres personas de edad avanzada compartiendo una comida. Un hombre en el centro, con saco oscuro y camisa azul, es acompañado por dos mujeres; una a la izquierda con chaqueta negra y otra a la derecha con vestido verde y collar de perlas. La mesa está servida formalmente frente a una pared con papel tapiz de patrones verticales.",,Fotografía vernácula; Polaroid; Escena doméstica,"Cambridge, Massachusetts (Contexto de archivo de la Polaroid Corporation)",42.3601,-71.0942,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_098.jpg,mowbrs,image,/objects/impresion_098.jpg,/objects/small/impresion_098_sm.jpg,/objects/thumbs/impresion_098_th.jpg,,,Película instantánea integral (Instant film),Película,Transmisión,Monocromático,Impresión,Positivo
impresion_099,Arquitectura Colonial,1980,,Anónimo,,"Vista exterior de una residencia de estilo colonial tradicional con fachada de tejas de madera y carpintería blanca. La escena muestra un cerco de madera tipo 'picket fence' y una entrada vehicular de grava. La imagen, capturada con luz solar directa, presenta una inscripción manuscrita en el borde inferior que identifica la ubicación como '6 Weymouth'.",,Arquitectura Colonial; Nantucket; Polaroid,"6 Weymouth Street, Nantucket, Massachusetts, Estados Unidos",41.280112,-70.098725,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_099.jpg,kr43ro,image,/objects/impresion_099.jpg,/objects/small/impresion_099_sm.jpg,/objects/thumbs/impresion_099_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Impresión,Positivo
impresion_100,Retrato infantil,1975,,Anónimo,,"Retrato doméstico de un infante con expresión de asombro, vestido con una prenda de rayas horizontales en color rojo, negro y blanco. El menor es sostenido por las manos de una persona adulta, de la cual solo se observa el torso con una camisa de rayas ocres y pantalones oscuros. La escena captura un momento cotidiano de crianza típico de la clase media urbana.",,Retrato infantil; Polaroid; Moda años 70,"Entorno doméstico, probablemente en Estados Unidos o Europa Occidental.",40.7128,-74.006,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_100.jpg,jx0o9g,image,/objects/impresion_100.jpg,/objects/small/impresion_100_sm.jpg,/objects/thumbs/impresion_100_th.jpg,,,Fotografía instantánea de tipo película integral,Película,Transmisión,Monocromático,Impresión,Positivo
impresion_101,Arquitectura Industrial,1970,,Anónimo,,"Vista exterior de un edificio alargado de mampostería blanca, posiblemente una bodega o instalación industrial rural en México. La estructura presenta una techumbre a dos aguas, múltiples ventanas pequeñas alineadas y un acceso principal oscuro en el extremo derecho. El entorno se compone de un terreno llano con vegetación escasa bajo un cielo nublado.",,Arquitectura Industrial; Patrimonio Pampeano; Fotografía Instantánea,"San Antonio de Areco, Provincia de Buenos Aires, Argentina",-34.2446,-59.4714,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_101.jpg,alzv7,image,/objects/impresion_101.jpg,/objects/small/impresion_101_sm.jpg,/objects/thumbs/impresion_101_th.jpg,,,Copia positiva directa en soporte integral tipo Polaroid,Película,Transmisión,Policromático,Impresión,Positivo
impresion_102,Polaroid,1955,,Anónimo,,"Vista posterior de una fotografía instantánea Polaroid. Se observa un soporte de papel color crema con la marca del fabricante y un número de serie estampados lateralmente en tinta azul. El diseño incluye bordes troquelados y una pestaña en forma de flecha en el extremo inferior, elementos funcionales del antiguo proceso de revelado por difusión-transferencia manual.",,Polaroid; Fotografía instantánea; Soporte fotográfico,"Cambridge, Massachusetts, EE. UU. (Sede histórica de Polaroid)",42.3736,-71.1097,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_102.jpg,7m0zzr,image,/objects/impresion_102.jpg,/objects/small/impresion_102_sm.jpg,/objects/thumbs/impresion_102_th.jpg,,,Película de rollo instantánea (Polaroid Land Film Series 40,Película,Transmisión,Monocromático,Impresión,Positivo
impresion_103,Fotografía instantánea,2010,,Anónimo,,Fotograf3a instant3nea que muestra una c3mara r3flex de pel3cula integral colocada sobre el c3sped en un espacio abierto. En la parte superior derecha se distinguen parcialmente las piernas de una persona con calzado deportivo. La imagen presenta sombras de follaje y una iluminaci3n natural intensa.,,Fotografía instantánea; Polaroid Spectra; Artefactos de revelado,"Parque Tiergarten, Berlín, Alemania",52.5128,13.3532,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_103.jpg,18fhcd,image,/objects/impresion_103.jpg,/objects/small/impresion_103_sm.jpg,/objects/thumbs/impresion_103_th.jpg,,,Película instantánea integral formato 600 o i-Type en color,Película,Transmisión,Policromático,Impresión,Positivo
impresion_104,Fotografía instantánea,1995,,Anónimo,,"La imagen muestra el reverso de una película instantánea de formato profesional. No presenta una escena fotográfica visible, sino una superficie plana y uniforme de color gris azulado. En el borde derecho se observa un sello técnico de fábrica con el modelo del producto, y en la esquina superior izquierda se aprecia un número '1' escrito manualmente.",,Fotografía instantánea; Fujifilm FP-100C; Reverso fotográfico,Indeterminada (Uso global),0,0,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_104.jpg,3e984k,image,/objects/impresion_104.jpg,/objects/small/impresion_104_sm.jpg,/objects/thumbs/impresion_104_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Impresión,Positivo
impresion_105,Retrato de estudio,1900,,George Skeels,,Retrato de estudio de un hombre joven en un encuadre de busto con corte ovalado. El sujeto presenta cabello corto peinado hacia atrás y viste un saco obscuro sobre una camisa blanca con cuello alto rígido y corbata obscura. El retrato está montado sobre una cartulina gris de grano grueso con relieve tipográfico.,,Retrato de estudio; Moda eduardiana; Fotografía de gabinete,"Bloomfield, Iowa, Estados Unidos",40.7514,-92.4144,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_105.jpg,op5ajo,image,/objects/impresion_105.jpg,/objects/small/impresion_105_sm.jpg,/objects/thumbs/impresion_105_th.jpg,,,Impresión de gelatina de plata sobre papel de base baritada,Vidrio,Transmisión,Monocromático,Negativo,Negativo
impresion_106,Soporte de cartón,1890,,Anónimo,,"Vista posterior de una pieza fotográfica antigua. La imagen muestra únicamente el reverso de un soporte rígido, sin inscripciones, sellos de fotógrafo ni marcas manuscritas. Se aprecia la textura granulada y el desgaste natural en los bordes de un material de gramaje alto, probablemente cartón prensado de uso comercial.",,Soporte de cartón; Verso de fotografía; Material de archivo,Indeterminada (Uso global en estudios fotográficos),0,0,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_106.jpg,webk7f,image,/objects/impresion_106.jpg,/objects/small/impresion_106_sm.jpg,/objects/thumbs/impresion_106_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Monocromático,Impresión,Positivo
impresion_107,Retrato de estudio,1920,,Anónimo (Estudio fotográfico comercial),,"Retrato de estudio de busto de una mujer joven. La figura viste una prenda oscura de cuello amplio decorada con una hilera de botones metálicos o estoperoles en el frente. Su cabello está peinado hacia atrás con ondas suaves, típico del estilo de principios del siglo XX. La fotografía está montada en un álbum personal mediante esquineros grises.",,Retrato de estudio; Moda años 20; Gelatina de plata,Noreste de los Estados Unidos (Probablemente Nueva York o Chicago),40.7128,-74.006,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_107.jpg,gt107z,image,/objects/impresion_107.jpg,/objects/small/impresion_107_sm.jpg,/objects/thumbs/impresion_107_th.jpg,,,Impresión plata gelatina de revelado,Papel,Reflexión,Sepia,Impresión,Positivo
impresion_108,Verso,1890,,Anónimo,,Vista del reverso de un soporte fotográfico histórico consistente en un cartón rígido de color gris pardo. La superficie muestra una textura granular y fibrosa propia de procesos de fabricación de papel antiguo. Se perciben signos de envejecimiento en los bordes y una pequeña marca de sujeción o perforación en el margen superior central.,,Verso; Cartón de montaje; Soporte fotográfico,"Archivo General de la Nación, Ciudad de México",19.4358,-99.1147,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_108.jpg,2um9vn,image,/objects/impresion_108.jpg,/objects/small/impresion_108_sm.jpg,/objects/thumbs/impresion_108_th.jpg,,,Albúmina,Papel,Reflexión,Monocromático,Impresión,Positivo
impresion_109,Retrato de estudio,1900,,Anónimo (Fotógrafo de la Corte Real),,"Retrato de estudio de una mujer joven capturado en un formato vertical. La figura aparece de medio cuerpo, luciendo una blusa blanca con detalles de bordado y un broche circular prendido al pecho. Su cabello está peinado con ondas hacia atrás, y mantiene una expresión formal frente a un fondo neutro degradado.",,Retrato de estudio; Moda eduardiana; Fotografía de gabinete,"Estocolmo, Suecia",59.3293,18.0686,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_109.jpg,gc4v9,image,/objects/impresion_109.jpg,/objects/small/impresion_109_sm.jpg,/objects/thumbs/impresion_109_th.jpg,,,Impresión plata gelatina de revelado,Papel,Reflexión,Monocromático,Impresión,Positivo
impresion_110,Carte de visite,1880,,Anónimo,,"Vista posterior de un soporte fotográfico rígido de finales del siglo XIX. Presenta una inscripción manuscrita en la parte superior que reza 'Lizzie Webb' y una cifra numérica '2 00' debajo. El cartón muestra signos evidentes de envejecimiento, con manchas de humedad periféricas y una sutil huella central ovalada proyectada desde el anverso.",,Carte de visite; Epigrafía manuscrita; Siglo XIX,Estados Unidos de América (Ubicación probable por el uso del nombre y formato),37.0902,-95.7129,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_110.jpg,3ok2en,image,/objects/impresion_110.jpg,/objects/small/impresion_110_sm.jpg,/objects/thumbs/impresion_110_th.jpg,,,Albúmina,Papel,Reflexión,Monocromático,Impresión,Positivo
impresion_111,Retrato Edwardiano,1905,,George H. Van Arnam,,"Retrato de estudio de una mujer joven capturada en un formato ovalado. La modelo luce un peinado elevado y un sombrero de gran escala adornado con motivos textiles, complementado con un vestido de hombros descubiertos. Su pose es de tres cuartos, mirando ligeramente hacia arriba en una actitud contemplativa típica de la época.",,Retrato Edwardiano; Moda 1900; Van Arnam Studio,"Troy, Nueva York, Estados Unidos",42.7284,-73.6918,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_111.jpg,75m5pk,image,/objects/impresion_111.jpg,/objects/small/impresion_111_sm.jpg,/objects/thumbs/impresion_111_th.jpg,,,Impresión plata gelatina de revelado,Vidrio,Transmisión,Monocromático,Negativo,Negativo
impresion_112,Verso de fotografía,1890,,Anónimo,,"La imagen presenta el reverso de una fotografía histórica. Se observa un soporte de papel grueso o cartulina con una textura rugosa y un color pardo debido al envejecimiento natural y la oxidación de las fibras de celulosa. No presenta sellos de estudio, anotaciones manuscritas ni marcas de fabricante visibles, salvo una pequeña mancha oscura central.",,Verso de fotografía; Soporte de cartón; Material de archivo,Desconocida (Sin marcas de estudio),0,0,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_112.jpg,v8wos6,image,/objects/impresion_112.jpg,/objects/small/impresion_112_sm.jpg,/objects/thumbs/impresion_112_th.jpg,,,Albúmina,Papel,Reflexión,Monocromático,Impresión,Positivo
impresion_113,Gran Ventisca de 1899,1899,,Anónimo (Colección Lake County Historical Society),,Escena urbana invernal de finales del siglo XIX que muestra un carruaje tirado por un caballo frente a una serie de edificios comerciales con toldos. Un individuo con vestimenta oscura se encuentra sentado en el vehículo sobre una superficie cubierta de nieve. La toma refleja la vida cotidiana de la época bajo condiciones climáticas frías en un entorno comercial.,,Gran Ventisca de 1899; Painesville Ohio; Transporte invernal decimonónico,"Painesville, Ohio, Estados Unidos",41.7242,-81.2434,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_113.jpg,jtwfo,image,/objects/impresion_113.jpg,/objects/small/impresion_113_sm.jpg,/objects/thumbs/impresion_113_th.jpg,,,Impresión plata gelatina de revelado,Vidrio,Transmisión,Monocromático,Negativo,Negativo
impresion_114,Verso,1880,,Anónimo,,"Esta imagen muestra el reverso de una fotografia historica. La superficie es de un tono pardo debido al envejecimiento y la acidez del papel. Se observan esquinas desgastadas, una pequeña rotura en el borde derecho y manchas de foxing. En la parte inferior derecha aparece el numero 10 escrito a mano y una marca en forma de cruz en el centro inferior.",,Verso; Soporte de cartón; Archivo fotográfico,Lugar de procedencia indeterminado,0,0,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_114.jpg,wbdu2,image,/objects/impresion_114.jpg,/objects/small/impresion_114_sm.jpg,/objects/thumbs/impresion_114_th.jpg,,,Soporte de cartulina prensada (card mount) multicapa,Papel,Reflexión,Monocromático,Impresión,Positivo
impresion_115,Tarjeta de gabinete,1895,,James W. Lane (J.W. Lane),,"Retrato de estudio de una mujer adulta de tez clara con el cabello recogido. Viste una blusa de cuello alto con aplicaciones decorativas lineales y hombros ligeramente estructurados, moda típica de finales del siglo XIX. La composición utiliza un efecto de viñeta que difumina el cuerpo hacia la base del soporte, centrando la atención en el rostro de la retratada.",,Tarjeta de gabinete; Moda victoriana tardía; Retrato de estudio,"56 Pleasant Street, Malden, Massachusetts, Estados Unidos",42.4259,-71.0667,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_115.jpg,fu0cqv,image,/objects/impresion_115.jpg,/objects/small/impresion_115_sm.jpg,/objects/thumbs/impresion_115_th.jpg,,,Albúmina,Papel,Reflexión,Monocromático,Impresión,Positivo
impresion_116,Reverso fotográfico,1880,,Anónimo,,"Esta imagen muestra el reverso o verso de una fotografía histórica. Se aprecia un soporte de cartón rígido con pátina de envejecimiento, esquinas redondeadas y diversas manchas de humedad y oxidación (foxing). En la esquina superior derecha se observa una breve anotación manuscrita a lápiz con el número '2'.",,Reverso fotográfico; Cartón; Soporte histórico,Desconocida (Probable origen occidental),0,0,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_116.jpg,m8xhwg,image,/objects/impresion_116.jpg,/objects/small/impresion_116_sm.jpg,/objects/thumbs/impresion_116_th.jpg,,,Albúmina,Papel,Transmisión,Monocromático,Negativo,Negativo
impresion_117,Cabinet card,1890,,B. F. Thomas (Estudio Thomas),,"Retrato de estudio de dos niños capturado en Ottumwa, Iowa. A la izquierda, un bebé sentado sobre un regazo cubierto por una tela estampada sostiene una muñeca; a su lado, una niña de pie viste un vestido de tela escocesa con cuello fruncido. Ambos presentan una expresión seria, típica de la fotografía de estudio de finales del siglo XIX, diseñada para conmemorar la infancia.",,Cabinet card; Retrato infantil; Ottumwa Iowa,"Ottumwa, Iowa, Estados Unidos",41.02,-92.4116,,,,,,,,Image;StillImage,image/jpeg,es,,impresion_117.jpg,mhimfq,image,/objects/impresion_117.jpg,/objects/small/impresion_117_sm.jpg,/objects/thumbs/impresion_117_th.jpg,,,Albúmina,Película,Transmisión,Policromático,Impresión,Positivo
